"st_abb","st_code","county_name","fips","date","stability","tmin","tmax","tavg"
"NY",36,"Broome",36007,20230708,"stable",16.959,28.634,22.796
"NY",36,"Broome",36007,20230709,"stable",17.197,27.487,22.342
"NY",36,"Broome",36007,20230710,"stable",17.024,22.132,19.578
"NY",36,"Broome",36007,20230711,"stable",13.57,24.077,18.823
"NY",36,"Broome",36007,20230712,"stable",15.762,28.454,22.108
"NY",36,"Broome",36007,20230713,"stable",17.812,26.629,22.221
"NY",36,"Broome",36007,20230714,"stable",16.474,28.818,22.646
"NY",36,"Broome",36007,20230715,"stable",17.077,28.22,22.648
"NY",36,"Broome",36007,20230716,"stable",18.276,29.218,23.747
"NY",36,"Broome",36007,20230717,"stable",17.07,27.32,22.195
"NY",36,"Broome",36007,20230718,"stable",17.006,27.482,22.244
"NY",36,"Broome",36007,20230719,"stable",15.2,26.469,20.835
"NY",36,"Broome",36007,20230720,"stable",12.899,26.425,19.662
"NY",36,"Broome",36007,20230721,"stable",14.404,26.987,20.696
"NY",36,"Broome",36007,20230722,"stable",13.602,23.959,18.781
"NY",36,"Broome",36007,20230723,"stable",13.323,25.511,19.417
"NY",36,"Broome",36007,20230724,"stable",15.33,27.161,21.246
"NY",36,"Broome",36007,20230725,"stable",14.866,26.252,20.559
"NY",36,"Broome",36007,20230726,"stable",15.17,24.866,20.018
"NY",36,"Broome",36007,20230727,"stable",17.719,28.522,23.12
"NY",36,"Broome",36007,20230728,"stable",19.789,27.497,23.643
"NY",36,"Broome",36007,20230729,"stable",20.194,30.052,25.123
"NY",36,"Broome",36007,20230730,"stable",12.043,27.157,19.6
"NY",36,"Broome",36007,20230731,"stable",11.278,22.338,16.808
"NY",36,"Cattaraugus",36009,20230701,"stable",15.57,27.9,21.735
"NY",36,"Cattaraugus",36009,20230702,"stable",18.341,25.765,22.053
"NY",36,"Cattaraugus",36009,20230703,"stable",18.03,22.397,20.214
"NY",36,"Cattaraugus",36009,20230704,"stable",17.317,24.74,21.028
"NY",36,"Cattaraugus",36009,20230705,"stable",15.638,27.339,21.488
"NY",36,"Cattaraugus",36009,20230706,"stable",16.249,29.76,23.004
"NY",36,"Cattaraugus",36009,20230707,"stable",17.951,29.976,23.964
"NY",36,"Cattaraugus",36009,20230708,"stable",11.386,24.728,18.057
"NY",36,"Cattaraugus",36009,20230709,"stable",13.404,25.246,19.325
"NY",36,"Cattaraugus",36009,20230710,"stable",15.184,23.294,19.239
"NY",36,"Cattaraugus",36009,20230711,"stable",12.5,24.404,18.452
"NY",36,"Cattaraugus",36009,20230712,"stable",14.665,27.15,20.908
"NY",36,"Cattaraugus",36009,20230713,"stable",16.506,25.127,20.816
"NY",36,"Cattaraugus",36009,20230714,"stable",13.671,24.883,19.277
"NY",36,"Cattaraugus",36009,20230715,"stable",14.253,26.538,20.396
"NY",36,"Cattaraugus",36009,20230716,"stable",16.72,28.144,22.432
"NY",36,"Cattaraugus",36009,20230717,"stable",15.945,26.055,21
"NY",36,"Cattaraugus",36009,20230718,"stable",16.786,25.758,21.272
"NY",36,"Cattaraugus",36009,20230719,"stable",11.301,24.441,17.871
"NY",36,"Cattaraugus",36009,20230720,"stable",11.89,25.668,18.779
"NY",36,"Cattaraugus",36009,20230721,"stable",13.44,26.868,20.154
"NY",36,"Cattaraugus",36009,20230722,"stable",11.93,22.734,17.332
"NY",36,"Cattaraugus",36009,20230723,"stable",11.549,24.556,18.052
"NY",36,"Cattaraugus",36009,20230724,"stable",13.623,26.029,19.826
"NY",36,"Cattaraugus",36009,20230725,"stable",14.031,26.072,20.052
"NY",36,"Cattaraugus",36009,20230726,"stable",13.952,25.829,19.891
"NY",36,"Cattaraugus",36009,20230727,"stable",16.092,28.488,22.29
"NY",36,"Cattaraugus",36009,20230728,"stable",16.651,25.941,21.296
"NY",36,"Cattaraugus",36009,20230729,"stable",18.102,29.676,23.889
"NY",36,"Cattaraugus",36009,20230730,"stable",12.249,23.514,17.882
"NY",36,"Cattaraugus",36009,20230731,"stable",10.864,22.756,16.81
"NY",36,"Cayuga",36011,20230701,"stable",19.014,27.878,23.446
"NY",36,"Cayuga",36011,20230702,"stable",20.04,28.151,24.096
"NY",36,"Cayuga",36011,20230703,"stable",19.287,25.525,22.406
"NY",36,"Cayuga",36011,20230704,"stable",18.691,25.356,22.024
"NY",36,"Cayuga",36011,20230705,"stable",17.925,27.971,22.948
"NY",36,"Cayuga",36011,20230706,"stable",19.064,30.472,24.768
"NY",36,"Cayuga",36011,20230707,"stable",19.594,32.142,25.868
"NY",36,"Cayuga",36011,20230708,"stable",15.22,26.389,20.805
"NY",36,"Cayuga",36011,20230709,"stable",17.25,26.213,21.731
"NY",36,"Cayuga",36011,20230710,"stable",18.032,25.999,22.016
"NY",36,"Cayuga",36011,20230711,"stable",15.825,22.132,18.978
"NY",36,"Cayuga",36011,20230712,"stable",17.5,29.597,23.549
"NY",36,"Cayuga",36011,20230713,"stable",18.592,26.031,22.311
"NY",36,"Cayuga",36011,20230714,"stable",16.267,28.589,22.428
"NY",36,"Cayuga",36011,20230715,"stable",16.793,27.061,21.927
"NY",36,"Cayuga",36011,20230716,"stable",19.372,29.859,24.616
"NY",36,"Cayuga",36011,20230717,"stable",17.574,26.188,21.881
"NY",36,"Cayuga",36011,20230718,"stable",18.172,28.229,23.201
"NY",36,"Cayuga",36011,20230719,"stable",14.875,26.007,20.441
"NY",36,"Cayuga",36011,20230720,"stable",13.17,25.83,19.5
"NY",36,"Cayuga",36011,20230721,"stable",15.461,28.088,21.774
"NY",36,"Cayuga",36011,20230722,"stable",14.378,23.848,19.113
"NY",36,"Cayuga",36011,20230723,"stable",14.083,25.606,19.844
"NY",36,"Cayuga",36011,20230724,"stable",15.624,27.596,21.61
"NY",36,"Cayuga",36011,20230725,"stable",15.469,27.669,21.569
"NY",36,"Cayuga",36011,20230726,"stable",16.25,26.076,21.163
"NY",36,"Cayuga",36011,20230727,"stable",19.445,29.529,24.487
"NY",36,"Cayuga",36011,20230728,"stable",19.499,27.306,23.402
"NY",36,"Cayuga",36011,20230729,"stable",20.478,30.902,25.69
"NY",36,"Cayuga",36011,20230730,"stable",13.399,25.396,19.397
"NY",36,"Cayuga",36011,20230731,"stable",13.177,22.756,17.966
"NY",36,"Chautauqua",36013,20230701,"stable",17.157,27.727,22.442
"NY",36,"Chautauqua",36013,20230702,"stable",18.937,26.744,22.841
"NY",36,"Chautauqua",36013,20230703,"stable",18.457,22.934,20.695
"NY",36,"Chautauqua",36013,20230704,"stable",17.445,24.753,21.099
"NY",36,"Chautauqua",36013,20230705,"stable",16.01,27.815,21.912
"NY",36,"Chautauqua",36013,20230706,"stable",17.151,30.54,23.846
"NY",36,"Chautauqua",36013,20230707,"stable",18.498,30.771,24.634
"NY",36,"Chautauqua",36013,20230708,"stable",11.469,25.366,18.417
"NY",36,"Chautauqua",36013,20230709,"stable",14.058,25.736,19.897
"NY",36,"Chautauqua",36013,20230710,"stable",15.706,24.183,19.944
"NY",36,"Chautauqua",36013,20230711,"stable",13.464,25.839,19.652
"NY",36,"Chautauqua",36013,20230712,"stable",15.756,27.424,21.59
"NY",36,"Chautauqua",36013,20230713,"stable",17.617,25.538,21.578
"NY",36,"Chautauqua",36013,20230714,"stable",13.635,24.853,19.244
"NY",36,"Chautauqua",36013,20230715,"stable",14.937,26.569,20.753
"NY",36,"Chautauqua",36013,20230716,"stable",17.842,28.833,23.337
"NY",36,"Chautauqua",36013,20230717,"stable",16.955,26.5,21.727
"NY",36,"Chautauqua",36013,20230718,"stable",17.119,26.328,21.724
"NY",36,"Chautauqua",36013,20230719,"stable",12.122,24.946,18.534
"NY",36,"Chautauqua",36013,20230720,"stable",12.366,26.479,19.422
"NY",36,"Chautauqua",36013,20230721,"stable",14.205,27.627,20.916
"NY",36,"Chautauqua",36013,20230722,"stable",12.525,23.731,18.128
"NY",36,"Chautauqua",36013,20230723,"stable",12.537,25.35,18.943
"NY",36,"Chautauqua",36013,20230724,"stable",14.571,26.789,20.68
"NY",36,"Chautauqua",36013,20230725,"stable",14.991,26.559,20.775
"NY",36,"Chautauqua",36013,20230726,"stable",15.363,26.453,20.908
"NY",36,"Chautauqua",36013,20230727,"stable",17.499,29.282,23.39
"NY",36,"Chautauqua",36013,20230728,"stable",16.76,26.04,21.4
"NY",36,"Chautauqua",36013,20230729,"stable",17.753,30.135,23.944
